country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation,suicides_per_100k
United States,2013,1,2,11396,42085688,27.08,United States2013,0.913,"16,691,517,000,000",56520,Generation X,27.078088874298547
United States,2013,1,1,5063,21386891,23.67,United States2013,0.913,"16,691,517,000,000",56520,Millenials,23.673380109338943
United States,2013,1,0,3903,22735631,17.17,United States2013,0.913,"16,691,517,000,000",56520,Millenials,17.16688663710279
United States,2013,0,2,3776,41983845,8.99,United States2013,0.913,"16,691,517,000,000",56520,Generation X,8.993935643579094
United States,2013,0,4,2484,33229667,7.48,United States2013,0.913,"16,691,517,000,000",56520,Boomers,7.475247946360702
United States,2013,0,1,1285,20951958,6.13,United States2013,0.913,"16,691,517,000,000",56520,Millenials,6.133078350004328
United States,2013,0,0,975,21698877,4.49,United States2013,0.913,"16,691,517,000,000",56520,Millenials,4.493320092095089
United States,2013,0,5,431,11486590,3.75,United States2013,0.913,"16,691,517,000,000",56520,Silent,3.7522014801607786
United States,2013,1,3,252,21233001,1.19,United States2013,0.913,"16,691,517,000,000",56520,Generation Z,1.1868317625002702
United States,2013,0,3,143,20308672,0.7,United States2013,0.913,"16,691,517,000,000",56520,Generation Z,0.7041326975983462
United States,2014,1,5,3106,7994948,38.85,United States2014,0.915,"17,427,609,000,000",58531,Silent,38.84953348039287
United States,2014,1,4,8961,31339875,28.59,United States2014,0.915,"17,427,609,000,000",58531,Boomers,28.592966627977937
United States,2014,1,2,11455,41858354,27.37,United States2014,0.915,"17,427,609,000,000",58531,Generation X,27.366102355577574
United States,2014,1,1,5222,21760455,24.0,United States2014,0.915,"17,427,609,000,000",58531,Millenials,23.99765997540033
United States,2014,1,0,4089,22700273,18.01,United States2014,0.915,"17,427,609,000,000",58531,Millenials,18.012999226925597
United States,2014,0,2,4018,41742299,9.63,United States2014,0.915,"17,427,609,000,000",58531,Generation X,9.62572761025932
United States,2014,0,4,2676,34193742,7.83,United States2014,0.915,"17,427,609,000,000",58531,Boomers,7.825993423007053
United States,2014,0,1,1347,21250636,6.34,United States2014,0.915,"17,427,609,000,000",58531,Millenials,6.338633817830204
United States,2014,0,0,990,21691057,4.56,United States2014,0.915,"17,427,609,000,000",58531,Millenials,4.564092934705764
United States,2014,0,5,477,11616299,4.11,United States2014,0.915,"17,427,609,000,000",58531,Silent,4.10629926106413
United States,2014,1,3,277,21264881,1.3,United States2014,0.915,"17,427,609,000,000",58531,Generation Z,1.302617211918562
United States,2014,0,3,151,20336916,0.74,United States2014,0.915,"17,427,609,000,000",58531,Generation Z,0.7424921261414464
United States,2015,1,5,3171,8171136,38.81,United States2015,,"18,120,714,000,000",60387,Silent,38.807333521312096
United States,2015,1,4,9068,32264697,28.11,United States2015,,"18,120,714,000,000",60387,Boomers,28.10502141086278
United States,2015,1,2,11634,41658010,27.93,United States2015,,"18,120,714,000,000",60387,Generation X,27.927402197080465
United States,2015,1,1,5503,22137097,24.86,United States2015,,"18,120,714,000,000",60387,Millenials,24.85872470089461
United States,2015,1,0,4359,22615073,19.27,United States2015,,"18,120,714,000,000",60387,Millenials,19.274755381068193
United States,2015,0,2,4053,41531809,9.76,United States2015,,"18,120,714,000,000",60387,Generation X,9.758785127804089
United States,2015,0,4,2872,35115610,8.18,United States2015,,"18,120,714,000,000",60387,Boomers,8.17869887494479
United States,2015,0,1,1444,21555712,6.7,United States2015,,"18,120,714,000,000",60387,Millenials,6.698920453195886
United States,2015,0,0,1132,21633813,5.23,United States2015,,"18,120,714,000,000",60387,Millenials,5.232549620355876
United States,2015,0,5,540,11778666,4.58,United States2015,,"18,120,714,000,000",60387,Silent,4.584559915358836
United States,2015,1,3,255,21273987,1.2,United States2015,,"18,120,714,000,000",60387,Generation Z,1.198646967303308
United States,2015,0,3,158,20342901,0.78,United States2015,,"18,120,714,000,000",60387,Generation Z,0.7766837188068704
Uruguay,1985,1,5,37,46900,78.89,Uruguay1985,0.667,"4,732,017,873",1729,G.I. Generation,78.8912579957356
Uruguay,1985,1,4,85,235800,36.05,Uruguay1985,0.667,"4,732,017,873",1729,G.I. Generation,36.047497879558954
Uruguay,1985,1,2,67,336400,19.92,Uruguay1985,0.667,"4,732,017,873",1729,Silent,19.916765755053508
Uruguay,1985,1,1,30,204000,14.71,Uruguay1985,0.667,"4,732,017,873",1729,Boomers,14.705882352941176
Uruguay,1985,0,4,21,270100,7.77,Uruguay1985,0.667,"4,732,017,873",1729,G.I. Generation,7.77489818585709
Uruguay,1985,1,0,16,247000,6.48,Uruguay1985,0.667,"4,732,017,873",1729,Generation X,6.477732793522267
Uruguay,1985,0,5,4,72800,5.49,Uruguay1985,0.667,"4,732,017,873",1729,G.I. Generation,5.4945054945054945
Uruguay,1985,0,2,16,347300,4.61,Uruguay1985,0.667,"4,732,017,873",1729,Silent,4.606968039159229
Uruguay,1985,0,0,5,240000,2.08,Uruguay1985,0.667,"4,732,017,873",1729,Generation X,2.0833333333333335
Uruguay,1985,0,1,3,203000,1.48,Uruguay1985,0.667,"4,732,017,873",1729,Boomers,1.477832512315271
Uruguay,1985,0,3,2,263100,0.76,Uruguay1985,0.667,"4,732,017,873",1729,Generation X,0.7601672367920942
Uruguay,1985,1,3,1,271000,0.37,Uruguay1985,0.667,"4,732,017,873",1729,Generation X,0.36900369003690037
Uruguay,1986,1,5,38,47400,80.17,Uruguay1986,,"5,880,112,788",2132,G.I. Generation,80.16877637130801
Uruguay,1986,1,4,81,237800,34.06,Uruguay1986,,"5,880,112,788",2132,G.I. Generation,34.06223717409588
Uruguay,1986,1,2,45,338500,13.29,Uruguay1986,,"5,880,112,788",2132,Silent,13.293943870014772
Uruguay,1986,1,1,21,205500,10.22,Uruguay1986,,"5,880,112,788",2132,Boomers,10.218978102189782
Uruguay,1986,0,4,24,272100,8.82,Uruguay1986,,"5,880,112,788",2132,G.I. Generation,8.820286659316427
Uruguay,1986,1,0,18,248800,7.23,Uruguay1986,,"5,880,112,788",2132,Generation X,7.234726688102895
Uruguay,1986,0,5,5,73600,6.79,Uruguay1986,,"5,880,112,788",2132,G.I. Generation,6.793478260869565
Uruguay,1986,0,0,12,241800,4.96,Uruguay1986,,"5,880,112,788",2132,Generation X,4.962779156327543
Uruguay,1986,0,1,8,204500,3.91,Uruguay1986,,"5,880,112,788",2132,Boomers,3.9119804400977993
Uruguay,1986,0,2,8,349600,2.29,Uruguay1986,,"5,880,112,788",2132,Silent,2.288329519450801
Uruguay,1986,1,3,2,273000,0.73,Uruguay1986,,"5,880,112,788",2132,Generation X,0.7326007326007327
Uruguay,1986,0,3,0,265000,0.0,Uruguay1986,,"5,880,112,788",2132,Generation X,0.0
Uruguay,1987,1,5,36,47700,75.47,Uruguay1987,,"7,367,494,080",2651,G.I. Generation,75.47169811320754
Uruguay,1987,1,4,63,239600,26.29,Uruguay1987,,"7,367,494,080",2651,G.I. Generation,26.293823038397328
Uruguay,1987,1,2,59,341200,17.29,Uruguay1987,,"7,367,494,080",2651,Silent,17.291910902696365
Uruguay,1987,0,5,7,74100,9.45,Uruguay1987,,"7,367,494,080",2651,G.I. Generation,9.446693657219972
Uruguay,1987,0,4,25,274100,9.12,Uruguay1987,,"7,367,494,080",2651,G.I. Generation,9.12075884713608
Uruguay,1987,1,1,15,207100,7.24,Uruguay1987,,"7,367,494,080",2651,Boomers,7.24287783679382
Uruguay,1987,1,0,18,250800,7.18,Uruguay1987,,"7,367,494,080",2651,Generation X,7.177033492822967
Uruguay,1987,0,2,19,352300,5.39,Uruguay1987,,"7,367,494,080",2651,Silent,5.393130854385467
Uruguay,1987,0,1,7,206100,3.4,Uruguay1987,,"7,367,494,080",2651,Boomers,3.3964095099466283
Uruguay,1987,0,0,7,243700,2.87,Uruguay1987,,"7,367,494,080",2651,Generation X,2.872384078785392
Uruguay,1987,0,3,1,267000,0.37,Uruguay1987,,"7,367,494,080",2651,Generation X,0.3745318352059925
Uruguay,1987,1,3,1,275200,0.36,Uruguay1987,,"7,367,494,080",2651,Generation X,0.36337209302325585
Uruguay,1988,1,5,33,48100,68.61,Uruguay1988,,"8,213,515,459",2934,G.I. Generation,68.6070686070686
Uruguay,1988,1,4,60,241400,24.86,Uruguay1988,,"8,213,515,459",2934,G.I. Generation,24.855012427506214
Uruguay,1988,1,2,56,343700,16.29,Uruguay1988,,"8,213,515,459",2934,Silent,16.293279022403258
Uruguay,1988,1,1,33,208700,15.81,Uruguay1988,,"8,213,515,459",2934,Boomers,15.812170579779588
Uruguay,1988,1,0,28,252600,11.08,Uruguay1988,,"8,213,515,459",2934,Generation X,11.084718923198732
Uruguay,1988,0,5,7,74600,9.38,Uruguay1988,,"8,213,515,459",2934,G.I. Generation,9.383378016085791
Uruguay,1988,0,4,17,276200,6.15,Uruguay1988,,"8,213,515,459",2934,G.I. Generation,6.154960173787111
Uruguay,1988,0,2,17,354900,4.79,Uruguay1988,,"8,213,515,459",2934,Silent,4.790081713158637
Uruguay,1988,0,1,9,207700,4.33,Uruguay1988,,"8,213,515,459",2934,Boomers,4.333172845450169
Uruguay,1988,0,0,6,245500,2.44,Uruguay1988,,"8,213,515,459",2934,Generation X,2.4439918533604885
Uruguay,1988,1,3,2,277200,0.72,Uruguay1988,,"8,213,515,459",2934,Generation X,0.7215007215007215
Uruguay,1988,0,3,0,269000,0.0,Uruguay1988,,"8,213,515,459",2934,Generation X,0.0
Uruguay,1989,1,5,37,48500,76.29,Uruguay1989,,"8,438,951,476",2992,G.I. Generation,76.28865979381443
Uruguay,1989,1,4,94,243200,38.65,Uruguay1989,,"8,438,951,476",2992,G.I. Generation,38.651315789473685
Uruguay,1989,1,2,78,346200,22.53,Uruguay1989,,"8,438,951,476",2992,Silent,22.530329289428078
Uruguay,1989,1,1,33,210200,15.7,Uruguay1989,,"8,438,951,476",2992,Boomers,15.699333967649856
Uruguay,1989,1,0,32,254500,12.57,Uruguay1989,,"8,438,951,476",2992,Generation X,12.57367387033399
Uruguay,1989,0,4,21,278400,7.54,Uruguay1989,,"8,438,951,476",2992,G.I. Generation,7.543103448275862
Uruguay,1989,0,5,5,75200,6.65,Uruguay1989,,"8,438,951,476",2992,G.I. Generation,6.6489361702127665
Uruguay,1989,0,1,13,209200,6.21,Uruguay1989,,"8,438,951,476",2992,Boomers,6.21414913957935
Uruguay,1989,0,0,12,247300,4.85,Uruguay1989,,"8,438,951,476",2992,Generation X,4.852405984634048
Uruguay,1989,0,2,17,357700,4.75,Uruguay1989,,"8,438,951,476",2992,Silent,4.752585965893207
Uruguay,1989,1,3,2,279300,0.72,Uruguay1989,,"8,438,951,476",2992,Generation X,0.7160759040458289
Uruguay,1989,0,3,0,271000,0.0,Uruguay1989,,"8,438,951,476",2992,Generation X,0.0
Uruguay,1990,1,5,37,52000,71.15,Uruguay1990,0.692,"9,298,839,655",3281,G.I. Generation,71.15384615384616
Uruguay,1990,1,4,74,246000,30.08,Uruguay1990,0.692,"9,298,839,655",3281,G.I. Generation,30.081300813008127
Uruguay,1990,1,2,75,339000,22.12,Uruguay1990,0.692,"9,298,839,655",3281,Silent,22.123893805309734
Uruguay,1990,1,0,33,247000,13.36,Uruguay1990,0.692,"9,298,839,655",3281,Generation X,13.360323886639677
Uruguay,1990,1,1,27,216000,12.5,Uruguay1990,0.692,"9,298,839,655",3281,Boomers,12.5
Uruguay,1990,0,5,9,90000,10.0,Uruguay1990,0.692,"9,298,839,655",3281,G.I. Generation,10.0
Uruguay,1990,0,4,25,283000,8.83,Uruguay1990,0.692,"9,298,839,655",3281,G.I. Generation,8.833922261484098
Uruguay,1990,0,2,14,358000,3.91,Uruguay1990,0.692,"9,298,839,655",3281,Silent,3.9106145251396645
Uruguay,1990,0,1,8,224000,3.57,Uruguay1990,0.692,"9,298,839,655",3281,Boomers,3.5714285714285716
Uruguay,1990,0,0,7,240000,2.92,Uruguay1990,0.692,"9,298,839,655",3281,Generation X,2.9166666666666665
Uruguay,1990,0,3,3,264000,1.14,Uruguay1990,0.692,"9,298,839,655",3281,Generation X,1.1363636363636362
Uruguay,1990,1,3,3,275000,1.09,Uruguay1990,0.692,"9,298,839,655",3281,Generation X,1.0909090909090908
Uruguay,1993,1,5,43,56310,76.36,Uruguay1993,,"15,002,106,518",5180,G.I. Generation,76.36299058781744
Uruguay,1993,1,4,91,245147,37.12,Uruguay1993,,"15,002,106,518",5180,Silent,37.120584791981955
Uruguay,1993,1,2,88,346669,25.38,Uruguay1993,,"15,002,106,518",5180,Boomers,25.384444527777216
Uruguay,1993,1,1,48,217544,22.06,Uruguay1993,,"15,002,106,518",5180,Boomers,22.064501893869746
Uruguay,1993,1,0,45,262318,17.15,Uruguay1993,,"15,002,106,518",5180,Generation X,17.15475110362232
Uruguay,1993,0,5,15,97402,15.4,Uruguay1993,,"15,002,106,518",5180,G.I. Generation,15.400094453912649
Uruguay,1993,0,4,29,294908,9.83,Uruguay1993,,"15,002,106,518",5180,Silent,9.833575216677742
Uruguay,1993,0,2,32,369910,8.65,Uruguay1993,,"15,002,106,518",5180,Boomers,8.650752885837095
Uruguay,1993,0,1,11,225577,4.88,Uruguay1993,,"15,002,106,518",5180,Boomers,4.87638367386746
Uruguay,1993,0,0,10,254841,3.92,Uruguay1993,,"15,002,106,518",5180,Generation X,3.924015366444175
Uruguay,1993,1,3,4,267997,1.49,Uruguay1993,,"15,002,106,518",5180,Millenials,1.4925540211271022
Uruguay,1993,0,3,2,257605,0.78,Uruguay1993,,"15,002,106,518",5180,Millenials,0.7763824459928961
Uruguay,1994,1,5,42,56651,74.14,Uruguay1994,,"17,474,647,792",5984,G.I. Generation,74.13814407512665
Uruguay,1994,1,4,102,245863,41.49,Uruguay1994,,"17,474,647,792",5984,Silent,41.48651891500551
Uruguay,1994,1,1,59,218727,26.97,Uruguay1994,,"17,474,647,792",5984,Boomers,26.97426472269084
Uruguay,1994,1,2,89,351348,25.33,Uruguay1994,,"17,474,647,792",5984,Boomers,25.33101084964195
Uruguay,1994,1,0,33,267079,12.36,Uruguay1994,,"17,474,647,792",5984,Generation X,12.35589469782349
Uruguay,1994,0,5,10,99307,10.07,Uruguay1994,,"17,474,647,792",5984,G.I. Generation,10.069783600350428
Uruguay,1994,0,4,28,297374,9.42,Uruguay1994,,"17,474,647,792",5984,Silent,9.41575255402288
Uruguay,1994,0,2,23,374631,6.14,Uruguay1994,,"17,474,647,792",5984,Boomers,6.139374477819508
Uruguay,1994,0,0,10,258791,3.86,Uruguay1994,,"17,474,647,792",5984,Generation X,3.864122013516699
Uruguay,1994,0,1,7,225646,3.1,Uruguay1994,,"17,474,647,792",5984,Boomers,3.1022043377680086
Uruguay,1994,1,3,3,267769,1.12,Uruguay1994,,"17,474,647,792",5984,Millenials,1.1203686759856444
Uruguay,1994,0,3,0,257110,0.0,Uruguay1994,,"17,474,647,792",5984,Millenials,0.0
Uruguay,1995,1,5,52,56835,91.49,Uruguay1995,0.711,"19,297,663,097",6555,G.I. Generation,91.49291809624351
Uruguay,1995,1,4,94,246698,38.1,Uruguay1995,0.711,"19,297,663,097",6555,Silent,38.103267963258716
Uruguay,1995,1,1,52,220523,23.58,Uruguay1995,0.711,"19,297,663,097",6555,Generation X,23.580306816069072
Uruguay,1995,1,2,83,356049,23.31,Uruguay1995,0.711,"19,297,663,097",6555,Boomers,23.3113981502546
Uruguay,1995,1,0,43,270288,15.91,Uruguay1995,0.711,"19,297,663,097",6555,Generation X,15.908956372461967
Uruguay,1995,0,5,16,101397,15.78,Uruguay1995,0.711,"19,297,663,097",6555,G.I. Generation,15.779559553043976
Uruguay,1995,0,4,25,299569,8.35,Uruguay1995,0.711,"19,297,663,097",6555,Silent,8.3453227803945
Uruguay,1995,0,2,27,379373,7.12,Uruguay1995,0.711,"19,297,663,097",6555,Boomers,7.1170062181546925
Uruguay,1995,0,0,18,261360,6.89,Uruguay1995,0.711,"19,297,663,097",6555,Generation X,6.887052341597795
Uruguay,1995,0,1,15,226150,6.63,Uruguay1995,0.711,"19,297,663,097",6555,Generation X,6.632765863365023
Uruguay,1995,0,3,2,257331,0.78,Uruguay1995,0.711,"19,297,663,097",6555,Millenials,0.7772091197718114
Uruguay,1995,1,3,0,268243,0.0,Uruguay1995,0.711,"19,297,663,097",6555,Millenials,0.0
Uruguay,1996,1,5,29,58734,49.38,Uruguay1996,,"20,515,543,039",6914,G.I. Generation,49.3751489767426
Uruguay,1996,1,4,98,246654,39.73,Uruguay1996,,"20,515,543,039",6914,Silent,39.731770009811314
Uruguay,1996,1,2,80,360457,22.19,Uruguay1996,,"20,515,543,039",6914,Boomers,22.194048111147794
Uruguay,1996,1,1,48,222786,21.55,Uruguay1996,,"20,515,543,039",6914,Generation X,21.54533947375508
Uruguay,1996,1,0,48,271740,17.66,Uruguay1996,,"20,515,543,039",6914,Generation X,17.66394347538088
Uruguay,1996,0,5,12,104408,11.49,Uruguay1996,,"20,515,543,039",6914,G.I. Generation,11.493372155390391
Uruguay,1996,0,4,25,300610,8.32,Uruguay1996,,"20,515,543,039",6914,Silent,8.316423272678886
Uruguay,1996,0,2,27,384280,7.03,Uruguay1996,,"20,515,543,039",6914,Boomers,7.026126782554387
Uruguay,1996,0,1,12,227151,5.28,Uruguay1996,,"20,515,543,039",6914,Generation X,5.282829483471347
Uruguay,1996,0,0,9,262588,3.43,Uruguay1996,,"20,515,543,039",6914,Generation X,3.427422426005758
Uruguay,1996,1,3,4,269451,1.48,Uruguay1996,,"20,515,543,039",6914,Millenials,1.4844999647431258
Uruguay,1996,0,3,1,258419,0.39,Uruguay1996,,"20,515,543,039",6914,Millenials,0.3869684504622338
Uruguay,1997,1,5,49,60421,81.1,Uruguay1997,,"23,969,823,010",8012,G.I. Generation,81.09763161814601
Uruguay,1997,1,4,115,246859,46.59,Uruguay1997,,"23,969,823,010",8012,Silent,46.58529768005218
Uruguay,1997,1,1,59,225600,26.15,Uruguay1997,,"23,969,823,010",8012,Generation X,26.152482269503547
Uruguay,1997,1,2,93,365113,25.47,Uruguay1997,,"23,969,823,010",8012,Boomers,25.471566336997036
Uruguay,1997,1,0,49,271839,18.03,Uruguay1997,,"23,969,823,010",8012,Generation X,18.025375314064576
Uruguay,1997,0,4,31,301689,10.28,Uruguay1997,,"23,969,823,010",8012,Silent,10.275482367603725
Uruguay,1997,0,5,10,107408,9.31,Uruguay1997,,"23,969,823,010",8012,G.I. Generation,9.310293460449873
Uruguay,1997,0,1,14,228513,6.13,Uruguay1997,,"23,969,823,010",8012,Generation X,6.126566103460196
Uruguay,1997,0,2,23,389448,5.91,Uruguay1997,,"23,969,823,010",8012,Boomers,5.9057948686345805
Uruguay,1997,0,0,11,262647,4.19,Uruguay1997,,"23,969,823,010",8012,Generation X,4.188130837207354
Uruguay,1997,0,3,1,260472,0.38,Uruguay1997,,"23,969,823,010",8012,Millenials,0.3839184250130532
Uruguay,1997,1,3,1,271653,0.37,Uruguay1997,,"23,969,823,010",8012,Millenials,0.36811667826234207
Uruguay,1998,1,5,56,61835,90.56,Uruguay1998,,"25,385,928,198",8420,G.I. Generation,90.5635966685534
Uruguay,1998,1,4,123,247165,49.76,Uruguay1998,,"25,385,928,198",8420,Silent,49.76432747355006
Uruguay,1998,1,2,114,369621,30.84,Uruguay1998,,"25,385,928,198",8420,Boomers,30.842403434869773
Uruguay,1998,1,1,70,228816,30.59,Uruguay1998,,"25,385,928,198",8420,Generation X,30.592266275085656
Uruguay,1998,1,0,48,270811,17.72,Uruguay1998,,"25,385,928,198",8420,Generation X,17.72453851579146
Uruguay,1998,0,5,15,110371,13.59,Uruguay1998,,"25,385,928,198",8420,G.I. Generation,13.590526496996494
Uruguay,1998,0,2,37,394443,9.38,Uruguay1998,,"25,385,928,198",8420,Boomers,9.380316040593952
Uruguay,1998,0,4,24,302651,7.93,Uruguay1998,,"25,385,928,198",8420,Silent,7.929925888234303
Uruguay,1998,0,1,15,230204,6.52,Uruguay1998,,"25,385,928,198",8420,Generation X,6.5159597574325385
Uruguay,1998,0,0,15,261707,5.73,Uruguay1998,,"25,385,928,198",8420,Generation X,5.731600606785451
Uruguay,1998,1,3,4,274290,1.46,Uruguay1998,,"25,385,928,198",8420,Millenials,1.4583105472310327
Uruguay,1998,0,3,0,262973,0.0,Uruguay1998,,"25,385,928,198",8420,Millenials,0.0
Uruguay,1999,1,5,66,62922,104.89,Uruguay1999,,"23,983,945,191",7903,G.I. Generation,104.8917707638028
Uruguay,1999,1,4,103,247410,41.63,Uruguay1999,,"23,983,945,191",7903,Silent,41.631300270805546
Uruguay,1999,1,2,99,373571,26.5,Uruguay1999,,"23,983,945,191",7903,Boomers,26.50098642560584
Uruguay,1999,1,1,48,232282,20.66,Uruguay1999,,"23,983,945,191",7903,Generation X,20.66453707131848
Uruguay,1999,1,0,49,269133,18.21,Uruguay1999,,"23,983,945,191",7903,Generation X,18.20661160095566
Uruguay,1999,0,4,26,303373,8.57,Uruguay1999,,"23,983,945,191",7903,Silent,8.570307838865027
Uruguay,1999,0,2,29,398731,7.27,Uruguay1999,,"23,983,945,191",7903,Boomers,7.273073826715255
Uruguay,1999,0,5,8,113267,7.06,Uruguay1999,,"23,983,945,191",7903,G.I. Generation,7.062957436852746
Uruguay,1999,0,1,9,232218,3.88,Uruguay1999,,"23,983,945,191",7903,Generation X,3.875668552825362
Uruguay,1999,0,0,9,260141,3.46,Uruguay1999,,"23,983,945,191",7903,Generation X,3.4596622600820326
Uruguay,1999,0,3,3,265191,1.13,Uruguay1999,,"23,983,945,191",7903,Millenials,1.1312601106372389
Uruguay,1999,1,3,1,276594,0.36,Uruguay1999,,"23,983,945,191",7903,Millenials,0.36154074202621894
Uruguay,2000,1,5,61,63651,95.84,Uruguay2000,0.742,"22,823,255,802",7483,G.I. Generation,95.83510078396255
Uruguay,2000,1,4,141,247499,56.97,Uruguay2000,0.742,"22,823,255,802",7483,Silent,56.969927151220816
Uruguay,2000,1,2,135,376711,35.84,Uruguay2000,0.742,"22,823,255,802",7483,Boomers,35.8364900414376
Uruguay,2000,1,1,60,235863,25.44,Uruguay2000,0.742,"22,823,255,802",7483,Generation X,25.43849607611198
Uruguay,2000,1,0,62,267146,23.21,Uruguay2000,0.742,"22,823,255,802",7483,Generation X,23.208283111107786
Uruguay,2000,0,5,11,116083,9.48,Uruguay2000,0.742,"22,823,255,802",7483,G.I. Generation,9.47597839476926
Uruguay,2000,0,2,33,401998,8.21,Uruguay2000,0.742,"22,823,255,802",7483,Boomers,8.208996064657038
Uruguay,2000,0,4,22,303770,7.24,Uruguay2000,0.742,"22,823,255,802",7483,Silent,7.242321493235013
Uruguay,2000,0,1,13,234530,5.54,Uruguay2000,0.742,"22,823,255,802",7483,Generation X,5.543000895407837
Uruguay,2000,0,0,13,258235,5.03,Uruguay2000,0.742,"22,823,255,802",7483,Generation X,5.034174298603985
Uruguay,2000,0,3,2,266635,0.75,Uruguay2000,0.742,"22,823,255,802",7483,Millenials,0.7500890730774279
Uruguay,2000,1,3,2,278048,0.72,Uruguay2000,0.742,"22,823,255,802",7483,Millenials,0.7193002647024974
Uruguay,2001,1,5,51,65952,77.33,Uruguay2001,,"20,898,788,417",6827,Silent,77.32896652110625
Uruguay,2001,1,4,119,247337,48.11,Uruguay2001,,"20,898,788,417",6827,Silent,48.11249428916822
Uruguay,2001,1,2,122,379834,32.12,Uruguay2001,,"20,898,788,417",6827,Boomers,32.1192942180005
Uruguay,2001,1,0,51,263212,19.38,Uruguay2001,,"20,898,788,417",6827,Millenials,19.37601629105056
Uruguay,2001,1,1,44,238488,18.45,Uruguay2001,,"20,898,788,417",6827,Generation X,18.44956559659186
Uruguay,2001,0,2,42,404912,10.37,Uruguay2001,,"20,898,788,417",6827,Boomers,10.37262417512941
Uruguay,2001,0,4,29,303804,9.55,Uruguay2001,,"20,898,788,417",6827,Silent,9.545628102329134
Uruguay,2001,0,5,10,119725,8.35,Uruguay2001,,"20,898,788,417",6827,Silent,8.352474420547088
Uruguay,2001,0,1,14,236799,5.91,Uruguay2001,,"20,898,788,417",6827,Generation X,5.91218712916862
Uruguay,2001,0,0,13,254779,5.1,Uruguay2001,,"20,898,788,417",6827,Millenials,5.102461348855282
Uruguay,2001,1,3,3,278758,1.08,Uruguay2001,,"20,898,788,417",6827,Millenials,1.0762022973331706
Uruguay,2001,0,3,1,267424,0.37,Uruguay2001,,"20,898,788,417",6827,Millenials,0.37393801603446214
Uruguay,2002,1,5,78,67798,115.05,Uruguay2002,,"13,606,494,599",4439,Silent,115.04764152334877
Uruguay,2002,1,4,143,246961,57.9,Uruguay2002,,"13,606,494,599",4439,Silent,57.90387955993051
Uruguay,2002,1,2,152,381763,39.82,Uruguay2002,,"13,606,494,599",4439,Boomers,39.81527806518704
Uruguay,2002,1,1,82,240893,34.04,Uruguay2002,,"13,606,494,599",4439,Generation X,34.040009464783125
Uruguay,2002,1,0,77,259090,29.72,Uruguay2002,,"13,606,494,599",4439,Millenials,29.719402524219383
Uruguay,2002,0,4,50,303582,16.47,Uruguay2002,,"13,606,494,599",4439,Silent,16.470014691253105
Uruguay,2002,0,5,18,123044,14.63,Uruguay2002,,"13,606,494,599",4439,Silent,14.628913234290172
Uruguay,2002,0,2,39,406545,9.59,Uruguay2002,,"13,606,494,599",4439,Boomers,9.593033981478065
Uruguay,2002,0,0,17,251019,6.77,Uruguay2002,,"13,606,494,599",4439,Millenials,6.772395715065393
Uruguay,2002,0,1,14,239064,5.86,Uruguay2002,,"13,606,494,599",4439,Generation X,5.856172405715625
Uruguay,2002,0,3,3,267162,1.12,Uruguay2002,,"13,606,494,599",4439,Millenials,1.1229141868978372
Uruguay,2002,1,3,2,278336,0.72,Uruguay2002,,"13,606,494,599",4439,Millenials,0.7185559898827317
Uruguay,2003,1,5,62,69240,89.54,Uruguay2003,,"12,045,631,093",3929,Silent,89.54361640670133
Uruguay,2003,1,4,131,246693,53.1,Uruguay2003,,"12,045,631,093",3929,Silent,53.102439063937766
Uruguay,2003,1,2,107,383052,27.93,Uruguay2003,,"12,045,631,093",3929,Boomers,27.933544270751753
Uruguay,2003,1,1,63,242784,25.95,Uruguay2003,,"12,045,631,093",3929,Generation X,25.948991696322654
Uruguay,2003,1,0,48,255495,18.79,Uruguay2003,,"12,045,631,093",3929,Millenials,18.787060412141138
Uruguay,2003,0,2,48,407508,11.78,Uruguay2003,,"12,045,631,093",3929,Boomers,11.778909861892283
Uruguay,2003,0,4,34,303367,11.21,Uruguay2003,,"12,045,631,093",3929,Silent,11.207547294201412
Uruguay,2003,0,5,10,126141,7.93,Uruguay2003,,"12,045,631,093",3929,Silent,7.927636533720202
Uruguay,2003,0,1,18,240934,7.47,Uruguay2003,,"12,045,631,093",3929,Generation X,7.470925647687749
Uruguay,2003,0,0,11,247644,4.44,Uruguay2003,,"12,045,631,093",3929,Millenials,4.44186008948329
Uruguay,2003,0,3,2,265973,0.75,Uruguay2003,,"12,045,631,093",3929,Millenials,0.7519560256116222
Uruguay,2003,1,3,1,276941,0.36,Uruguay2003,,"12,045,631,093",3929,Millenials,0.3610877407101151
Uruguay,2004,1,5,67,70353,95.23,Uruguay2004,,"13,686,329,890",4463,Silent,95.23403408525579
Uruguay,2004,1,4,101,246918,40.9,Uruguay2004,,"13,686,329,890",4463,Silent,40.90426781360614
Uruguay,2004,1,2,119,384545,30.95,Uruguay2004,,"13,686,329,890",4463,Boomers,30.94566305633931
Uruguay,2004,1,1,65,243681,26.67,Uruguay2004,,"13,686,329,890",4463,Generation X,26.674217522088306
Uruguay,2004,1,0,56,253189,22.12,Uruguay2004,,"13,686,329,890",4463,Millenials,22.117864520180575
Uruguay,2004,0,5,14,129090,10.85,Uruguay2004,,"13,686,329,890",4463,Silent,10.845146796808429
